id,original_title,popularity,title,vote_average,release_year
44977,धूम ३,5.326716,Dhoom 3,6.0,2013
38594,DRAGONBALL オッス!帰ってきた孫悟空と仲間たち!,3.217392,Dragon Ball: Yo! Son Goku and Friends Return!!,6.6,2008
54503,Shuang ma lian huan,0.342469,The Mystery of Chess Boxing,5.9,1979
14194,Dhoom 2,3.8139300000000005,Dhoom 2,5.9,2006
70006,Never Back Down 2: The Beatdown,7.964291,Never Back Down 2: The Beatdown,5.8,2011
49967,Du bei chuan wang,0.903488,The One-Armed Boxer,6.6,1972
75840,Saai sau kwong lung,0.004640999999999999,Saai sau kwong lung,5.976281287246732,2002
31248,Ram Gopal Varma Ki Aag,0.568866,Ram Gopal Varma Ki Aag,2.1,2007
128206,Shahid,0.706928,Shahid,6.9,2013
212754,Siddharth,0.9414819999999999,Siddharth,9.0,2013
255528,Blank: A Vinylmation Love Story,0.08472400000000001,Blank: A Vinylmation Love Story,4.0,2014
85702,Trava: Fist Planet,1.760848,Trava: Fist Planet,5.3,2003
18881,カイト,1.7183540000000002,Kite,6.5,1998
28796,龍が如く 劇場版,0.227888,Yakuza: Like a Dragon,5.9,2007
286519,Boychoir,10.765313,Boychoir,6.8,2014
13592,Eddie Izzard: Sexie,0.37221,Eddie Izzard: Sexie,6.5,2003
113190,Beyond Gay: The Politics of Pride,0.25268,Beyond Gay: The Politics of Pride,5.2,2010
217341,Rewind,2.065884,Rewind,6.7,2013
214756,Ted 2,42.061481,Ted 2,6.2,2015
79935,Fortress,1.362616,Fortress,5.2,2012
43099,Mothman,0.706613,Mothman,3.3,2010
53220,Rabbit Fire,0.864909,Rabbit Fire,7.6,1951
289159,Nematomas frontas,0.137328,The Invisible Front,7.0,2014
305594,Elizabeth Ekadashi,0.031261000000000004,Elizabeth Ekadashi,6.005420054200523,2014
247645,Queen,3.6438029999999997,Queen,6.9,2014
265018,Indigenous,2.168519,Indigenous,4.6,2014
16318,색즉시공,4.389011,Sex Is Zero,6.3,2002
86828,Absolutely Anything,14.998954000000001,Absolutely Anything,5.7,2015
211672,Minions,547.4882980000001,Minions,6.4,2015
207686,La casa del fin de los tiempos,4.154266000000001,The House at the End of Time,6.5,2013
85968,Candy Stripe Nurses,0.001393,Candy Stripe Nurses,3.0,1974
49375,Rough Cut,0.8256379999999999,Rough Cut,6.1,1980
148784,Hound-Dog Man,0.11282,Hound-Dog Man,4.0,1959
242382,An Annapolis Story,0.151773,An Annapolis Story,6.22680412371134,1955
35926,Baby Face Nelson,0.491917,Baby Face Nelson,4.6,1957
40793,The Nickel Ride,0.534836,The Nickel Ride,5.3,1975
42685,The Stalking Moon,2.635436,The Stalking Moon,4.6,1968
63887,The Great Impostor,0.407738,The Great Impostor,7.5,1961
172457,Afterparty,0.716834,Afterparty,3.9,2013
227690,"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión",0.659568,"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión",6.211409395973151,1976
264085,भूतनाथ रिटर्न्स,1.171748,Bhoothnath Returns,6.7,2014
139075,Dance Me to My Song,0.307336,Dance Me to My Song,5.5,1998
27637,Horst Schlämmer - Isch kandidiere!,1.461478,Horst Schlämmer - Isch kandidiere!,3.4,2009
314327,상의원,0.476617,The Royal Tailor,7.5,2014
296178,Posthumous,8.082888,Posthumous,6.3,2014
22390,Pardners,2.265234,Pardners,7.2,1956
24090,It Waits,0.952627,It Waits,3.9,2005
47407,Milf,2.5760110000000003,Milf,4.2,2010
165621,Herman U.S.A.,0.33738,Herman U.S.A.,5.954899497487446,2001
10450,Il silenzio dei prosciutti,1.638374,The Silence of the Hams,4.4,1994
19792,Firestarter 2: Rekindled,2.581486,Firestarter 2: Rekindled,5.3,2002
19386,He-Man and She-Ra: The Secret of the Sword,2.087446,He-Man and She-Ra: The Secret of the Sword,7.0,1985
51501,Stripper Academy,0.5347430000000001,Stripper Academy,0.7,2007
14619,Bottoms Up,2.246168,Bottoms Up,3.5,2006
36896,Killer Tomatoes Eat France!,0.519994,Killer Tomatoes Eat France!,4.1,1992
9935,Hallettsville,0.19514,Hallettsville,5.0,2009
28229,Rumpelstiltskin,1.279968,Rumpelstiltskin,4.8,1995
21316,Leroy & Stitch,11.193451,Leroy & Stitch,6.5,2006
60541,Ramrod,0.854433,Ramrod,6.5,1947
10578,Dracula II: Ascension,1.9031069999999999,Dracula II: Ascension,5.1,2003
27847,Universal Soldier III: Unfinished Business,2.322004,Universal Soldier III: Unfinished Business,3.8,1999
14503,Bachelor Party 2: The Last Temptation,7.1095809999999995,Bachelor Party 2: The Last Temptation,5.5,2008
48495,Double Wedding,1.6748619999999999,Double Wedding,5.4,2010
15162,Alice Through the Looking Glass,1.1376700000000002,Alice Through the Looking Glass,5.3,1998
14212,Pulse 2: Afterlife,8.443812,Pulse 2: Afterlife,4.6,2008
13577,Lower Learning,1.401827,Lower Learning,4.1,2008
35626,Return to Sleepaway Camp,1.8296919999999999,Return to Sleepaway Camp,4.7,2008
269242,Alpha House,2.123441,Alpha House,4.5,2014
15338,Ace Ventura Jr: Pet Detective,3.114989,Ace Ventura Jr: Pet Detective,2.9,2009
14613,Next Avengers: Heroes of Tomorrow,4.467383,Next Avengers: Heroes of Tomorrow,6.3,2008
10704,Universal Soldier II: Brothers in Arms,3.074653,Universal Soldier II: Brothers in Arms,3.7,1998
15262,Boogeyman 3,8.374035000000001,Boogeyman 3,4.4,2008
19212,A Simple Promise,0.01023,A Simple Promise,5.859525521207781,2008
25701,Ryan and Sean's Not So Excellent Adventure,0.146091,Ryan and Sean's Not So Excellent Adventure,5.6,2008
153750,Kuroyuri danchi,1.658179,The Complex,4.7,2013
40069,予言,1.002051,Premonition,6.5,2004
104108,The Craving,0.038949,The Craving,7.0,2008
16116,American High School,1.039427,American High School,2.4,2009
32338,Jusqu'à toi,6.997563,Every Jack has a Jill,5.0,2009
53875,Journey to the Center of the Earth,1.5299909999999999,Journey to the Center of the Earth,5.7,1999
27404,My Big Fat Independent Movie,0.79138,My Big Fat Independent Movie,3.0,2005
128862,The Bogus Witch Project,0.317253,The Bogus Witch Project,2.1,2000
21509,The Cook,0.6183310000000001,The Cook,3.8,2008
34789,Irish Jam,1.055619,Irish Jam,5.0,2006
59700,12 Days of Christmas Eve,0.43880600000000003,12 Days of Christmas Eve,5.0,2004
36692,Bloodsport III,1.9461080000000002,Bloodsport III,4.6,1996
144390,The Startup Kids,0.706199,The Startup Kids,6.3,2012
105864,The Good Dinosaur,12.319595,The Good Dinosaur,6.6,2015
261023,Black Mass,10.61072,Black Mass,6.3,2015
206647,Spectre,24.926576999999998,Spectre,6.3,2015
36779,Killer Tomatoes Strike Back!,1.499106,Killer Tomatoes Strike Back!,4.0,1991
17922,ゴルゴ13,1.9345709999999998,Golgo 13: The Professional,6.1,1983
61594,Il grande duello,1.942407,The Grand Duel,5.8,1972
63315,The Hottie & The Nottie,3.402819,The Hottie & The Nottie,2.9,2008
20066,Senior Skip Day,3.280158,Senior Skip Day,3.8,2008
42444,Vacanze Di Natale '91,1.794023,Christmas Vacation '91,4.5,1991
82827,Una botta di vita,0.002001,Taste of Life,5.7,1988
32480,Il marchese del Grillo,3.431432,The Marquis of Grillo,7.6,1981
74080,L'ingorgo,0.417886,Traffic Jam,6.4,1979
56341,Lo scopone scientifico,0.864819,The Scopone Game,7.1,1972
146132,Le coppie,0.08859600000000001,The Couples,6.0,1970
73827,Detenuto in attesa di giudizio,0.000308,Why,6.8,1971
58188,Il medico della mutua,0.8404219999999999,Il medico della mutua,7.0,1968
221717,Le fate,0.673996,The Queens,6.0,1966
61799,"Bello, onesto, emigrato Australia sposerebbe compaesana illibata",0.8750690000000001,A Girl in Australia,6.3,1971
81831,Il Boom,0.275855,The Boom,5.5,1963
162382,Il diavolo,1.570917,To Bed or Not to Bed,7.0,1963
62397,Il maestro di Vigevano,0.201846,The Teacher from Vigevano,6.0,1963
56343,Una vita difficile,1.071131,A Difficult Life,8.6,1961
67377,The Best of Enemies,0.55901,The Best of Enemies,7.3,1961
60046,Il vigile,0.31250700000000003,Il vigile,7.8,1960
48955,Tutti a casa,0.756513,Everybody Go Home,6.7,1960
59249,Brevi amori a Palma di Majorca,0.196462,Vacations in Majorca,5.3,1960
5839,I Magliari,0.145653,The Magliari,5.0,1959
56340,Il vedovo,1.223918,The Widower,7.1,1959
56435,Il segno di Venere,0.312283,The Sign of Venus,6.7,1955
79025,Un eroe dei nostri tempi,0.145509,A Hero of Our Times,7.3,1955
60195,Il conte Max,1.3973229999999999,Il conte Max,6.8,1957
82470,L'arte di arrangiarsi,0.391239,The Art of Getting Along,6.3,1954
20983,Hooking Up,1.517949,Hooking Up,2.8,2009
22466,Rover Dangerfield,1.4076549999999999,Rover Dangerfield,5.1,1991
40146,Night of the Demon,0.758791,Night of the Demon,5.0,1980
10579,Dracula III: Legacy,2.5914479999999998,Dracula III: Legacy,3.7,2005
80647,Oppai Chanbara,0.635127,Chanbara Striptease,3.0,2008
64325,Cross,4.171114,Cross,3.9,2011
26342,The Terminators,2.555861,The Terminators,3.9,2009
30926,Pinocchio's Revenge,1.749695,Pinocchio's Revenge,4.3,1996
310569,Que Horas Ela Volta?,5.458754,The Second Mother,7.8,2015
92496,Ninja Academy,0.056566,Ninja Academy,4.7,1989
120802,Noobz,1.090644,Noobz,5.8,2013
100057,American Animal,0.369792,American Animal,5.2,2012
75623,The Howling: Reborn,1.079467,The Howling: Reborn,4.1,2011
44661,Storm,0.774415,Storm,5.5,1999
14913,Boogeyman 2,8.570712,Boogeyman 2,5.2,2007
138372,Bad Kids Go To Hell,3.140175,Bad Kids Go To Hell,4.2,2012
161782,Hansel & Gretel: Warriors of Witchcraft,5.817158999999999,Hansel & Gretel: Warriors of Witchcraft,2.7,2013
79854,18 Comidas,0.896178,18 Meals,6.0,2010
13792,Last Train to Freo,0.10556700000000001,Last Train to Freo,5.0,2006
131689,The Wicked,2.135239,The Wicked,4.2,2013
167960,Sanitarium,10.267494000000001,Sanitarium,4.6,2013
260211,Achmed Saves America,0.458095,Achmed Saves America,6.5,2014
249021,Android Cop,2.4590520000000002,Android Cop,3.2,2014
277594,Hercules Reborn,0.959275,Hercules Reborn,4.4,2014
41862,Freshman Orientation,1.065865,Freshman Orientation,6.3,2004
35215,Smart House,1.788834,Smart House,5.2,1999
63083,The Brass Bottle,0.828822,The Brass Bottle,6.0,1964
132236,Four Assassins,1.247085,Four Assassins,3.1,2013
37211,Scooby-Doo! and the Reluctant Werewolf,2.374519,Scooby-Doo! and the Reluctant Werewolf,6.3,1988
13151,Scooby-Doo on Zombie Island,5.15634,Scooby-Doo on Zombie Island,7.2,1998
21956,Scooby-Doo! and the Monster of Mexico,3.448629,Scooby-Doo! and the Monster of Mexico,6.3,2003
203696,Scooby-Doo! Stage Fright,2.112011,Scooby-Doo! Stage Fright,7.1,2013
19323,Superman: Brainiac Attacks,1.679756,Superman: Brainiac Attacks,6.1,2006
26449,Sex and the Teenage Mind,0.678391,Sex and the Teenage Mind,5.3,2002
323660,Avengers Grimm,10.277117,Avengers Grimm,4.0,2015
57784,Glass House: The Good Mother,1.481012,Glass House: The Good Mother,6.7,2006
325780,Sottozero,0.185157,Sottozero,6.0,1987
281783,Satyricon,1.220012,Satyricon,7.9,1969
60038,Il tassinaro,0.28369,Il tassinaro,6.5,1983
57999,Io so che tu sai che io so,0.0005780000000000001,Io so che tu sai che io so,7.2,1982
47245,In viaggio con papà,2.002687,Journey with Papa,6.3,1982
82350,Finché c'è guerra c'è speranza,0.147757,Finché c'è guerra c'è speranza,7.3,1974
72886,Mortal Kombat: The Journey Begins,0.714715,Mortal Kombat: The Journey Begins,10.0,1995
75101,Red Victoria,0.074225,Red Victoria,6.0,2008
37668,Mega Man,0.358371,Mega Man,4.0,2010
33274,Street Fighter: Round One - FIGHT!,0.155751,Street Fighter: Round One - FIGHT!,4.0,2009
331446,Sharknado 3: Oh Hell No!,4.354938,Sharknado 3: Oh Hell No!,4.4,2015
297291,The Scorpion King: Quest for Power,10.907809,The Scorpion King: Quest for Power,4.5,2015
302960,Scooby-Doo! Moon Monster Madness,1.437302,Scooby-Doo! Moon Monster Madness,6.4,2015
32195,My Date with the President's Daughter,5.019029,My Date with the President's Daughter,6.1,1998
213095,Bersaglio altezza uomo,0.002945,Bersaglio altezza uomo,6.054983922829582,1979
90029,Lo strangolatore di Vienna,0.322654,The Mad Butcher,7.0,1971
13354,"Chill Out, Scooby-Doo!",8.785888,"Chill Out, Scooby-Doo!",6.4,2007
13350,Scooby-Doo and the Ghoul School,2.852579,Scooby-Doo and the Ghoul School,6.2,1988
20410,Scooby-Doo and the Alien Invaders,2.702528,Scooby-Doo and the Alien Invaders,6.3,2000
15601,Scooby-Doo! and the Cyber Chase,3.573075,Scooby-Doo! and the Cyber Chase,7.0,2001
20558,Scooby-Doo! in Where's My Mummy?,4.7743709999999995,Scooby-Doo! in Where's My Mummy?,6.4,2005
16390,Scooby-Doo! and the Samurai Sword,5.326104,Scooby-Doo! and the Samurai Sword,7.4,2009
30074,Scooby-Doo! And the Legend of the Vampire,3.720994,Scooby-Doo! And the Legend of the Vampire,5.8,2003
24615,Aloha Scooby-Doo!,10.584972,Aloha Scooby-Doo!,5.9,2005
24787,Scooby-Doo Meets the Boo Brothers,2.2485180000000002,Scooby-Doo Meets the Boo Brothers,6.6,1987
13355,Scooby-Doo! Pirates Ahoy!,4.882939,Scooby-Doo! Pirates Ahoy!,6.7,2006
12903,Scooby-Doo! and the Goblin King,3.206772,Scooby-Doo! and the Goblin King,6.7,2008
12902,Scooby-Doo! and the Loch Ness Monster,5.244816999999999,Scooby-Doo! and the Loch Ness Monster,6.8,2004
119321,Big Top Scooby-Doo!,2.880905,Big Top Scooby-Doo!,6.6,2012
67900,Scooby-Doo! Legend of the Phantosaur,3.6060809999999996,Scooby-Doo! Legend of the Phantosaur,6.6,2011
36972,Scooby-Doo Goes Hollywood,2.132875,Scooby-Doo Goes Hollywood,6.0,1979
151535,Scooby-Doo! Mask of the Blue Falcon,2.245536,Scooby-Doo! Mask of the Blue Falcon,7.1,2012
81900,Scooby-Doo! Music of the Vampire,3.1640349999999997,Scooby-Doo! Music of the Vampire,6.3,2012
210769,Scooby-Doo! Adventures: The Mystery Map,1.129421,Scooby-Doo! Adventures: The Mystery Map,5.4,2013
308447,The Flintstones & WWE: Stone Age Smackdown,2.590491,The Flintstones & WWE: Stone Age Smackdown,5.8,2015
36868,The Jetsons Meet the Flintstones,1.059743,The Jetsons Meet the Flintstones,4.9,1987
101514,Quints,0.700412,Quints,5.5,2000
43960,Drake And Josh Go Hollywood,3.982532,Drake And Josh Go Hollywood,5.7,2006
68053,Sbatti il mostro in prima pagina,0.035742,Slap the Monster on Page One,5.4,1972
49725,Letti selvaggi,1.404752,Tigers in Lipstick,3.5,1979
71776,"Bisturi, la mafia bianca",0.085964,Hospitals:The White Mafia,5.0,1973
3405,Le dolce signore,0.598241,Anyone Can Play,0.5,1968
94770,Anni difficili,0.036545,Anni difficili,5.0,1948
105509,L'onorevole Angelina,1.325083,Angelina,5.8,1947
19373,The Executioner's Song,2.6103520000000002,The Executioner's Song,5.4,1982
92853,Io ho paura,0.00043099999999999996,I Am Afraid,6.0,1977
117890,Confessione di un commissario di polizia al procuratore della Repubblica,1.253364,Confessions of a Police Captain,6.3,1971
64465,L'istruttoria è chiusa: dimentichi,0.014966,"The Case Is Closed, Forget It",6.1692082111436894,1971
87362,La polizia incrimina la legge assolve,0.005984000000000001,High Crime,5.5,1973
57706,Kiba okaminosuke,0.547061,Samurai Wolf,7.2,1966
4695,Pappa ante Portas,1.844696,Pappa ante Portas,7.4,1991
21578,Bill Maher: I'm Swiss,0.25600500000000004,Bill Maher: I'm Swiss,6.2,2005
292342,Bill Maher: Live From DC,0.162976,Bill Maher: Live From DC,5.5,2014
16014,Sprængfarlig bombe,0.726228,Clash of Egos,6.1,2006
103194,Dinotasia,0.3246,Dinotasia,4.8,2012
47166,Ferdinand the Bull,1.1130520000000002,Ferdinand the Bull,6.1,1938
20720,Gabriel Iglesias: Hot and Fluffy,3.394396,Gabriel Iglesias: Hot and Fluffy,6.9,2007
34509,George Carlin: Back in Town,1.3816959999999998,George Carlin: Back in Town,7.8,1996
34513,George Carlin: You Are All Diseased,0.897667,George Carlin: You Are All Diseased,8.0,1999
14092,攻殻機動隊 2.0,8.820107,Ghost in the Shell 2.0,7.4,2008
16774,Hellboy Animated: Sword of Storms,2.096572,Hellboy Animated: Sword of Storms,5.9,2006
66984,How to Play Football,0.282634,How to Play Football,6.5,1944
284274,Iron Man & Captain America: Heroes United,3.8385540000000002,Iron Man & Captain America: Heroes United,5.8,2014
14542,Jeff Dunham: Arguing with Myself,1.628042,Jeff Dunham: Arguing with Myself,6.8,2006
14540,Jeff Dunham: Spark of Insanity,3.111081,Jeff Dunham: Spark of Insanity,6.7,2007
346106,Jeff Ross Roasts America,0.36780799999999997,Jeff Ross Roasts America,7.5,2012
108930,Jim Gaffigan: Beyond the Pale,0.9412860000000001,Jim Gaffigan: Beyond the Pale,7.6,2006
29144,John Oliver: Terrifying Times,1.0193459999999999,John Oliver: Terrifying Times,7.5,2008
51786,Kim Possible: A Sitch in Time,1.789375,Kim Possible: A Sitch in Time,6.3,2004
261414,Larry David: Curb Your Enthusiasm,0.534169,Larry David: Curb Your Enthusiasm,5.8,1999
74510,Kevin Hart: Laugh at My Pain,6.554297999999999,Kevin Hart: Laugh at My Pain,7.7,2011
23289,Anja og Viktor - Kærlighed ved første hik,1.375491,Love at First Hiccough,7.1,1999
46343,Oktapodi,1.8950259999999999,Oktapodi,6.5,2007
53211,One Froggy Evening,2.033049,One Froggy Evening,7.8,1955
23377,Pablo Francisco: Bits and Pieces,0.748818,Pablo Francisco: Bits and Pieces,7.9,2004
164954,Pluto's Blue Note,1.088718,Pluto's Blue Note,6.8,1947
26809,Prep & Landing,2.362086,Prep & Landing,6.6,2009
42979,Robot Chicken: Star Wars,7.994542,Robot Chicken: Star Wars,6.9,2007
74722,Sexaholix... A Love Story,0.21547399999999997,Sexaholix... A Love Story,5.8,2002
145977,Terror on the Midway,0.084453,Terror on the Midway,6.5,1942
33556,Ishqiya,1.135644,Ishqiya,6.6,2010
20769,Chandni Bar,0.37700700000000004,Chandni Bar,5.0,2001
15977,Dev.D,2.610881,Dev.D,7.3,2009
15412,Khosla Ka Ghosla!,0.795745,Khosla Ka Ghosla!,6.9,2006
78187,Pablo Francisco: They Put it Out There,0.284354,Pablo Francisco: They Put it Out There,6.8,2011
34463,Three Little Pigs,3.9690190000000003,Three Little Pigs,6.8,1933
60293,Tom and Jerry: Shiver Me Whiskers,2.933224,Tom and Jerry: Shiver Me Whiskers,6.1,2006
8557,True North,1.325624,True North,6.0,2006
222388,One Kine Day,0.11938199999999999,One Kine Day,3.0,2011
332980,五個孩子的校長,1.3203639999999999,Little Big Master,7.6,2015
300685,Jeff Dunham: All Over the Map,0.8328479999999999,Jeff Dunham: All Over the Map,6.1,2014
137144,Jeff Dunham: Minding the Monsters,0.7491329999999999,Jeff Dunham: Minding the Monsters,5.6,2012
75190,Jeff Dunham: Controlled Chaos,0.798372,Jeff Dunham: Controlled Chaos,6.5,2011
14541,Jeff Dunham: Jeff Dunham's Very Special Christmas Special,0.97378,Jeff Dunham: Jeff Dunham's Very Special Christmas Special,7.0,2008
16657,門徒,3.4704260000000002,Protégé,6.5,2007
194104,Stop the Pounding Heart,0.5615140000000001,Stop the Pounding Heart,7.4,2013
335753,The Amityville Playhouse,0.712917,The Amityville Playhouse,3.1,2015
204912,Thunder in Paradise,1.031454,Thunder in Paradise,6.0,1993
77921,Miracle In Lane 2,1.022494,Miracle In Lane 2,5.7,2000
36218,劇場版ポケットモンスターアドバンスジェネレーション 七夜の願い星 ジラーチ,5.190942,Pokémon: Jirachi Wish Maker,5.7,2003
5086,Quest for the Mighty Sword,0.22135,Ator IV: The Hobgoblin,4.4,1990
51531,Grandma Got Run Over by a Reindeer,0.371819,Grandma Got Run Over by a Reindeer,5.4,2000
92398,Cassadaga,1.8075189999999999,Cassadaga,5.0,2011
16237,Teen Titans: Trouble in Tokyo,7.261823,Teen Titans: Trouble in Tokyo,6.4,2006
85860,The FP,0.558158,The FP,5.0,2011
14813,Mickey's Christmas Carol,11.742804,Mickey's Christmas Carol,7.6,1983
82395,My Pet Monster,0.052013,My Pet Monster,4.5,1986
139659,Puppet Master X: Axis Rising,0.724869,Puppet Master X: Axis Rising,3.7,2012
16846,Gingerdead Man 2: Passion of the Crust,1.319947,Gingerdead Man 2: Passion of the Crust,5.4,2008
110588,Gingerdead Man 3: Saturday Night Cleaver,0.520487,Gingerdead Man 3: Saturday Night Cleaver,4.8,2011
231082,Gingerdead Man vs. Evil Bong,1.136578,Gingerdead Man vs. Evil Bong,4.9,2013
186254,Sirius,0.638957,Sirius,6.7,2013
81003,Kung Fu Panda: Secrets of the Masters,4.401424,Kung Fu Panda: Secrets of the Masters,6.5,2011
87533,Bulletproof,0.183677,Bulletproof,6.5,1988
273926,Shelter Island,0.00713,Shelter Island,5.899873577749677,2011
321697,Steve Jobs,16.224866,Steve Jobs,6.8,2015
225728,Macbeth,12.493466,Macbeth,6.4,2015
200117,Il mantenuto,0.004561,Il mantenuto,6.129999999999998,1961
208305,Cyanure,0.945176,Cyanide,5.5,2013
246422,Fracture,1.7060970000000002,Fracture,6.9,2010
182873,Green Street Hooligans: Underground,3.368436,Green Street Hooligans: Underground,5.4,2013
